512, 14022144, 61304.6814, 305.748332
513, 12699136, 61303.1555, 305.740722
514, 10879488, 61301.6297, 305.733112
515, 8596480, 61300.1038, 305.725502
516, 5896704, 61298.5779, 305.717892
517, 2839552, 61297.0520, 305.710282
518, -504832, 61295.5262, 305.702671
519, -4057600, 61294.0003, 305.695061
520, -7732736, 61292.4744, 305.687451
521, -11438592, 61290.9485, 305.679841
522, -15083008, 61289.4226, 305.672231
523, -18572800, 61287.8968, 305.664621
524, -21818880, 61286.3709, 305.657011
525, -24737280, 61284.8450, 305.649401
526, -27252736, 61283.3191, 305.641791
527, -29299200, 61281.7932, 305.634181
528, -30822912, 61280.2674, 305.626570
529, -31784448, 61278.7415, 305.618960
530, -32157184, 61277.2156, 305.611350
531, -31931904, 61275.6897, 305.603740
532, -31114240, 61274.1638, 305.596130
533, -29724672, 61272.6380, 305.588520
534, -27799552, 61271.1121, 305.580910
535, -25388544, 61269.5862, 305.573300
536, -22553088, 61268.0603, 305.565690
537, -19366912, 61266.5345, 305.558079
538, -15909888, 61265.0086, 305.550469
539, -12270592, 61263.4827, 305.542859
540, -8539136, 61261.9568, 305.535249
541, -4807680, 61260.4309, 305.527639
542, -1167872, 61258.9051, 305.520029
543, 2293760, 61257.3792, 305.512419
544, 5496832, 61255.8533, 305.504809
545, 8369152, 61254.3274, 305.497199
546, 10847744, 61252.8015, 305.489589
547, 12882944, 61251.2757, 305.481978
548, 14436864, 61249.7498, 305.474368
549, 15485952, 61248.2239, 305.466758
550, 16020480, 61246.6980, 305.459148
551, 16044544, 61245.1721, 305.451538
552, 15575552, 61243.6463, 305.443928
553, 14644224, 61242.1204, 305.436318
554, 13292032, 61240.5945, 305.428708
555, 11570688, 61239.0686, 305.421098
556, 9540096, 61237.5428, 305.413488
557, 7265792, 61236.0169, 305.405877
558, 4818432, 61234.4910, 305.398267
559, 2268672, 61232.9651, 305.390657
560, -310784, 61231.4392, 305.383047
561, -2852352, 61229.9134, 305.375437
562, -5289984, 61228.3875, 305.367827
563, -7565824, 61226.8616, 305.360217
564, -9627648, 61225.3357, 305.352607
565, -11433984, 61223.8098, 305.344997
566, -12951040, 61222.2840, 305.337386
567, -14155776, 61220.7581, 305.329776
568, -15035392, 61219.2322, 305.322166
569, -15587840, 61217.7063, 305.314556
570, -15819776, 61216.1804, 305.306946
571, -15746048, 61214.6546, 305.299336
572, -15391232, 61213.1287, 305.291726
573, -14783488, 61211.6028, 305.284116
574, -13959168, 61210.0769, 305.276506
575, -12955136, 61208.5511, 305.268896
576, -11811840, 61207.0252, 305.261285
